timestamp,position_lat,position_long,distance,accumulated_power,enhanced_speed,enhanced_altitude,unknown_140,power,vertical_oscillation,stance_time_percent,stance_time,vertical_ratio,stance_time_balance,step_length,cycle_length16,heart_rate,cadence,temperature,activity_type,fractional_cadence,unknown_107,unknown_134,unknown_135,unknown_136,unknown_137,unknown_138,unknown_143,unknown_144,activity_id,activity_date,meters_per_beat,enhanced_respiration_rate,unknown_90
2026-03-26 08:07:28+00:00,472326940,31341386,9031.25,853701.0,2.883,50.60000000000002,2961,268.0,67.2,39.0,260.0,7.03,52.0,935.0,0.0,147,89,14,running,0.0,1,,20.0,147.0,64,64,81,147,16,2026-03-26 08:14:00,1.176734693877551,42.44,-2.0
2026-03-26 08:07:29+00:00,472326722,31341034,9034.32,853967.0,2.874,50.60000000000002,2952,266.0,66.2,37.75,251.0,7.03,52.15,913.0,0.0,147,90,14,running,0.5,1,100.0,20.0,147.0,64,64,81,147,16,2026-03-26 08:14:00,1.173061224489796,42.44,-2.0
2026-03-26 08:07:30+00:00,472326559,31340843,9036.6,854235.0,2.865,50.799999999999955,2942,268.0,66.2,37.0,243.0,7.12,52.43,887.0,0.0,147,91,14,running,0.5,1,100.0,20.0,147.0,64,64,81,147,16,2026-03-26 08:14:00,1.1693877551020408,42.44,-2.0
2026-03-26 08:07:31+00:00,472326361,31340452,9039.69,854511.0,2.855,50.799999999999955,2932,276.0,67.2,37.75,244.0,7.31,52.43,889.0,0.0,147,92,14,running,0.0,1,100.0,20.0,147.0,64,64,81,147,16,2026-03-26 08:14:00,1.1653061224489796,42.47,-2.0
2026-03-26 08:07:32+00:00,472326136,31340156,9042.82,854796.0,2.855,51.0,2932,285.0,68.2,37.5,244.0,7.4,52.56,890.0,0.0,148,92,14,running,0.0,1,100.0,20.0,147.0,64,64,81,148,16,2026-03-26 08:14:00,1.1574324324324325,42.47,-2.0
2026-03-26 08:07:33+00:00,472325964,31339722,9046.12,855087.0,2.855,51.0,2932,291.0,68.2,37.75,246.0,7.4,52.81,891.0,0.0,148,92,14,running,0.0,1,,20.0,148.0,64,64,81,148,16,2026-03-26 08:14:00,1.1574324324324325,42.47,-2.0
2026-03-26 08:07:34+00:00,472325766,31339435,9049.14,855380.0,2.855,51.0,2932,293.0,67.2,38.0,248.0,7.21,52.93,911.0,0.0,147,92,14,running,0.0,1,100.0,20.0,148.0,64,64,81,147,16,2026-03-26 08:14:00,1.1653061224489796,42.47,-2.0
2026-03-26 08:07:35+00:00,472325634,31339025,9052.11,855673.0,2.855,51.0,2932,293.0,67.2,37.75,249.0,7.12,53.03,980.0,0.0,147,91,14,running,0.0,1,100.0,20.0,147.0,64,64,81,147,16,2026-03-26 08:14:00,1.1653061224489796,42.47,-2.0
2026-03-26 08:07:36+00:00,472325483,31338757,9054.47,855966.0,2.865,51.200000000000045,3006,293.0,67.2,37.25,247.0,6.9,53.31,996.0,0.0,147,91,14,running,0.0,1,100.0,20.0,147.0,64,64,81,147,16,2026-03-26 08:14:00,1.1693877551020408,41.7,-2.0
2026-03-26 08:07:37+00:00,472325299,31338348,9057.67,856257.0,2.865,51.200000000000045,3006,291.0,67.2,37.25,248.0,6.9,53.43,983.0,0.0,147,90,14,running,0.5,1,100.0,20.0,147.0,64,64,81,147,16,2026-03-26 08:14:00,1.1693877551020408,41.7,-2.0
2026-03-26 08:07:38+00:00,472325130,31338082,9060.42,856548.0,2.865,51.200000000000045,3006,291.0,66.2,38.0,251.0,6.81,53.71,960.0,0.0,147,90,14,running,0.5,1,100.0,20.0,147.0,64,64,81,147,16,2026-03-26 08:14:00,1.1693877551020408,41.7,-2.0
2026-03-26 08:07:39+00:00,472324942,31337690,9063.48,856835.0,2.855,51.39999999999998,2996,287.0,65.2,37.25,249.0,6.71,53.81,965.0,0.0,147,90,14,running,0.0,1,100.0,20.0,148.0,64,64,81,147,16,2026-03-26 08:14:00,1.1653061224489796,41.7,-2.0
2026-03-26 08:07:40+00:00,472324770,31337514,9065.64,857125.0,2.855,51.39999999999998,2996,290.0,66.2,37.5,249.0,6.71,53.71,967.0,0.0,147,90,14,running,0.0,1,100.0,20.0,147.0,64,64,81,147,16,2026-03-26 08:14:00,1.1653061224489796,41.7,-2.0
2026-03-26 08:07:41+00:00,472324585,31337125,9068.58,857415.0,2.855,51.39999999999998,2996,290.0,66.2,37.75,250.0,6.71,53.62,959.0,0.0,147,90,14,running,0.0,1,100.0,20.0,147.0,64,64,81,147,16,2026-03-26 08:14:00,1.1653061224489796,42.76,-2.0
2026-03-26 08:07:42+00:00,472324347,31336887,9071.37,857706.0,2.855,51.39999999999998,2996,291.0,67.2,38.0,249.0,7.03,53.62,935.0,0.0,147,91,14,running,0.0,1,100.0,20.0,147.0,64,64,81,147,16,2026-03-26 08:14:00,1.1653061224489796,42.76,-2.0
2026-03-26 08:07:43+00:00,472324181,31336513,9074.39,857997.0,2.837,51.39999999999998,2977,291.0,68.2,38.25,250.0,7.12,53.87,923.0,0.0,147,91,14,running,0.5,1,100.0,20.0,147.0,64,64,81,147,16,2026-03-26 08:14:00,1.1579591836734693,42.76,-2.0
2026-03-26 08:07:44+00:00,472324000,31336265,9077.03,858281.0,2.837,51.39999999999998,2973,284.0,67.2,38.25,251.0,7.03,54.0,927.0,0.0,147,91,14,running,0.0,1,100.0,20.0,147.0,64,64,81,147,16,2026-03-26 08:14:00,1.1579591836734693,42.76,-2.0
2026-03-26 08:07:45+00:00,472323856,31335896,9079.83,858559.0,2.837,51.200000000000045,2973,278.0,66.2,38.25,253.0,6.9,54.0,932.0,0.0,147,91,14,running,0.0,1,100.0,20.0,147.0,64,64,81,147,16,2026-03-26 08:14:00,1.1579591836734693,42.76,-2.0
2026-03-26 08:07:46+00:00,472323678,31335645,9082.41,858833.0,2.828,51.200000000000045,2963,274.0,66.2,38.0,252.0,6.9,54.09,933.0,0.0,147,90,14,running,0.5,1,100.0,20.0,147.0,64,64,81,147,16,2026-03-26 08:14:00,1.1542857142857141,43.46,-3.0
2026-03-26 08:07:47+00:00,472323551,31335253,9085.28,859103.0,2.828,51.200000000000045,2963,270.0,66.2,37.75,250.0,6.81,54.09,927.0,0.0,147,90,14,running,0.5,1,100.0,20.0,147.0,64,64,81,147,16,2026-03-26 08:14:00,1.1542857142857141,43.46,-3.0
2026-03-26 08:07:48+00:00,472323336,31334960,9088.06,859369.0,2.828,51.39999999999998,2918,266.0,65.2,37.5,249.0,6.81,54.18,925.0,0.0,147,90,14,running,0.5,1,100.0,20.0,147.0,64,64,81,147,16,2026-03-26 08:14:00,1.1542857142857141,43.46,-3.0
2026-03-26 08:07:49+00:00,472323192,31334689,9090.33,859628.0,2.818,51.60000000000002,2909,259.0,64.2,35.75,241.0,6.81,54.18,924.0,0.0,147,90,14,running,0.5,1,100.0,20.0,147.0,64,64,81,147,16,2026-03-26 08:14:00,1.150204081632653,43.46,-3.0
2026-03-26 08:07:50+00:00,472322973,31334380,9093.49,859888.0,2.818,51.60000000000002,2909,260.0,65.2,35.75,240.0,7.03,54.18,921.0,0.0,147,90,14,running,0.5,1,,20.0,148.0,64,64,81,147,16,2026-03-26 08:14:00,1.150204081632653,43.46,-3.0
2026-03-26 08:07:51+00:00,472322810,31334062,9096.1,860154.0,2.809,51.799999999999955,2899,266.0,67.2,36.5,244.0,7.21,54.18,919.0,0.0,147,91,14,running,0.0,1,100.0,20.0,147.0,64,64,81,147,16,2026-03-26 08:14:00,1.1465306122448982,43.15,-3.0
2026-03-26 08:07:52+00:00,472322640,31333781,9098.87,860426.0,2.8,52.0,2890,272.0,71.2,36.5,244.0,7.4,54.31,920.0,0.0,147,90,14,running,0.0,1,100.0,20.0,147.0,64,64,81,147,16,2026-03-26 08:14:00,1.1428571428571428,43.15,-3.0
2026-03-26 08:07:53+00:00,472322525,31333419,9101.56,860702.0,2.79,52.0,2880,276.0,72.2,37.0,246.0,7.59,54.31,909.0,0.0,146,90,14,running,0.5,1,100.0,20.0,147.0,64,64,81,146,16,2026-03-26 08:14:00,1.1465753424657534,43.15,-3.0
2026-03-26 08:07:54+00:00,472322323,31333119,9104.24,860979.0,2.79,52.0,2880,277.0,73.0,36.75,245.0,7.59,54.31,911.0,0.0,147,90,14,running,0.5,1,100.0,20.0,146.0,64,64,81,147,16,2026-03-26 08:14:00,1.1387755102040817,43.15,-3.0
2026-03-26 08:07:55+00:00,472322209,31332757,9107.08,861251.0,2.781,52.0,2870,272.0,72.2,36.75,245.0,7.4,54.31,904.0,0.0,147,90,14,running,0.5,1,,20.0,147.0,64,64,81,147,16,2026-03-26 08:14:00,1.1351020408163266,43.15,-3.0
2026-03-26 08:07:56+00:00,472322027,31332427,9110.2,861503.0,2.781,52.200000000000045,2870,252.0,60.5,37.5,249.0,7.31,54.31,904.0,0.0,147,91,14,running,0.0,1,100.0,20.0,147.0,64,64,81,147,16,2026-03-26 08:14:00,1.1351020408163266,42.94,-3.0
2026-03-26 08:07:57+00:00,472321834,31332129,9112.95,861762.0,2.781,52.39999999999998,2905,259.0,62.5,36.5,244.0,7.03,54.31,906.0,0.0,147,91,14,running,0.0,1,100.0,20.0,147.0,64,64,81,147,16,2026-03-26 08:14:00,1.1351020408163266,42.94,-3.0
2026-03-26 08:07:58+00:00,472321625,31331862,9115.63,862023.0,2.781,52.60000000000002,2905,261.0,62.5,36.5,244.0,6.9,54.31,911.0,0.0,146,91,14,running,0.0,1,100.0,20.0,147.0,64,64,81,146,16,2026-03-26 08:14:00,1.1428767123287673,42.94,-3.0
2026-03-26 08:07:59+00:00,472321470,31331539,9118.31,862282.0,2.772,52.799999999999955,2895,259.0,61.5,36.5,241.0,6.9,54.12,901.0,0.0,146,91,14,running,0.5,1,100.0,20.0,146.0,64,64,81,146,16,2026-03-26 08:14:00,1.1391780821917807,42.94,-3.0
2026-03-26 08:08:00+00:00,472321272,31331136,9121.54,862547.0,2.772,53.0,2895,265.0,64.2,36.5,238.0,7.12,54.0,899.0,0.0,147,92,14,running,0.5,1,100.0,20.0,146.0,64,64,81,147,16,2026-03-26 08:14:00,1.1314285714285715,42.94,-3.0
2026-03-26 08:08:01+00:00,472321116,31330802,9124.55,862825.0,2.781,53.200000000000045,2954,278.0,68.2,36.75,241.0,7.12,53.65,901.0,0.0,147,92,14,running,0.5,1,100.0,20.0,147.0,64,64,81,147,16,2026-03-26 08:14:00,1.1351020408163266,43.19,-3.0
2026-03-26 08:08:02+00:00,472320831,31330368,9128.37,863106.0,2.781,53.39999999999998,2954,281.0,68.2,35.75,237.0,7.12,53.34,909.0,0.0,147,92,14,running,0.5,1,100.0,20.0,147.0,64,64,81,147,16,2026-03-26 08:14:00,1.1351020408163266,43.19,-3.0
2026-03-26 08:08:03+00:00,472320660,31330148,9131.44,863390.0,2.781,53.39999999999998,2954,284.0,68.2,35.75,235.0,7.21,53.21,924.0,0.0,147,92,14,running,0.5,1,100.0,20.0,147.0,64,64,81,147,16,2026-03-26 08:14:00,1.1351020408163266,43.19,-3.0
2026-03-26 08:08:04+00:00,472320390,31329720,9134.58,863681.0,2.79,53.39999999999998,2964,291.0,69.2,35.75,234.0,7.12,53.34,963.0,0.0,147,92,14,running,0.5,1,100.0,20.0,147.0,64,64,81,147,16,2026-03-26 08:14:00,1.1387755102040817,43.19,-3.0
2026-03-26 08:08:05+00:00,472320266,31329500,9137.01,863984.0,2.79,53.60000000000002,3031,303.0,70.2,36.0,237.0,7.03,53.43,975.0,0.0,147,92,14,running,0.5,1,100.0,20.0,147.0,64,64,81,147,16,2026-03-26 08:14:00,1.1387755102040817,43.19,-3.0
2026-03-26 08:08:06+00:00,472320016,31329097,9140.35,864292.0,2.8,53.60000000000002,3041,308.0,69.2,36.5,239.0,6.81,53.65,976.0,0.0,147,92,14,running,0.5,1,100.0,20.0,147.0,64,64,81,147,16,2026-03-26 08:14:00,1.1428571428571428,44.15,-3.0
2026-03-26 08:08:07+00:00,472319787,31328803,9143.77,864600.0,2.8,53.60000000000002,3041,308.0,67.2,36.25,238.0,6.71,53.78,970.0,0.0,147,92,14,running,0.5,1,,20.0,147.0,64,64,81,147,16,2026-03-26 08:14:00,1.1428571428571428,44.15,-3.0
2026-03-26 08:08:08+00:00,472319563,31328449,9146.73,864911.0,2.809,53.60000000000002,3051,311.0,67.2,36.5,239.0,6.71,53.87,972.0,0.0,148,92,14,running,0.5,1,,20.0,147.0,64,64,81,148,16,2026-03-26 08:14:00,1.138783783783784,44.15,-3.0
2026-03-26 08:08:09+00:00,472319355,31328138,9150.15,865220.0,2.818,53.799999999999955,3016,309.0,67.2,37.0,241.0,6.71,53.87,975.0,0.0,148,92,14,running,0.5,1,100.0,20.0,148.0,64,64,81,148,16,2026-03-26 08:14:00,1.1424324324324324,44.15,-3.0
2026-03-26 08:08:10+00:00,472319205,31327702,9153.31,865521.0,2.837,53.60000000000002,3036,301.0,66.2,36.75,239.0,6.62,53.87,972.0,0.0,148,92,14,running,0.5,1,100.0,20.0,148.0,64,64,81,148,16,2026-03-26 08:14:00,1.1501351351351352,44.15,-3.0
2026-03-26 08:08:11+00:00,472318975,31327311,9157.13,865818.0,2.837,53.60000000000002,3036,297.0,66.2,36.25,235.0,6.71,53.87,983.0,0.0,148,92,14,running,0.5,1,100.0,20.0,148.0,64,64,81,148,16,2026-03-26 08:14:00,1.1501351351351352,44.78,-3.0
2026-03-26 08:08:12+00:00,472318779,31326995,9160.15,866115.0,2.856,53.799999999999955,3056,297.0,67.2,35.5,231.0,6.71,53.87,983.0,0.0,148,92,14,running,0.5,1,100.0,20.0,148.0,64,64,81,148,16,2026-03-26 08:14:00,1.1578378378378378,44.78,-3.0
2026-03-26 08:08:13+00:00,472318621,31326678,9162.76,866409.0,2.865,53.799999999999955,3066,294.0,67.2,35.5,231.0,6.71,53.87,983.0,0.0,148,92,14,running,0.5,1,100.0,20.0,148.0,64,64,81,148,16,2026-03-26 08:14:00,1.1614864864864864,44.78,-3.0
2026-03-26 08:08:14+00:00,472318530,31326385,9165.16,866700.0,2.884,53.799999999999955,3086,291.0,67.2,35.5,231.0,6.71,53.87,986.0,0.0,148,92,14,running,0.5,1,100.0,20.0,148.0,64,64,81,148,16,2026-03-26 08:14:00,1.1691891891891892,44.78,-3.0
2026-03-26 08:08:15+00:00,472318328,31325964,9168.12,866987.0,2.884,54.0,3086,287.0,66.2,36.0,231.0,6.62,54.0,974.0,0.0,149,93,14,running,0.0,1,100.0,20.0,148.0,64,64,81,149,16,2026-03-26 08:14:00,1.1613422818791945,44.78,-3.0
2026-03-26 08:08:16+00:00,472318202,31325683,9170.81,867271.0,2.884,54.200000000000045,3086,284.0,65.2,36.0,233.0,6.62,54.25,969.0,0.0,149,93,14,running,0.0,1,100.0,20.0,149.0,64,64,81,149,16,2026-03-26 08:14:00,1.1613422818791945,45.6,-3.0
2026-03-26 08:08:17+00:00,472317971,31325254,9174.25,867556.0,2.884,54.200000000000045,3086,285.0,65.2,36.0,234.0,6.71,54.34,962.0,0.0,149,93,14,running,0.0,1,100.0,20.0,149.0,64,64,81,149,16,2026-03-26 08:14:00,1.1613422818791945,45.6,-3.0
2026-03-26 08:08:18+00:00,472317749,31324981,9177.44,867845.0,2.884,54.39999999999998,3086,289.0,65.2,37.0,237.0,6.71,54.34,940.0,0.0,150,93,14,running,0.0,1,100.0,20.0,149.0,64,64,81,150,16,2026-03-26 08:14:00,1.1536,45.6,-3.0
2026-03-26 08:08:19+00:00,472317560,31324565,9180.34,868134.0,2.884,54.60000000000002,3086,289.0,64.2,37.0,236.0,6.62,54.34,945.0,0.0,150,93,14,running,0.5,1,100.0,20.0,149.0,64,64,81,150,16,2026-03-26 08:14:00,1.1536,45.6,-3.0
2026-03-26 08:08:20+00:00,472317348,31324212,9183.69,868424.0,2.893,54.60000000000002,3096,290.0,64.2,36.5,234.0,6.62,54.34,951.0,0.0,150,94,14,running,0.0,1,100.0,20.0,150.0,64,64,81,150,16,2026-03-26 08:14:00,1.1571999999999998,45.6,-3.0
2026-03-26 08:08:21+00:00,472317166,31323846,9186.86,868712.0,2.903,54.799999999999955,3097,288.0,64.2,35.5,228.0,6.53,54.34,955.0,0.0,151,94,14,running,0.0,1,100.0,20.0,150.0,64,64,81,151,16,2026-03-26 08:14:00,1.1535099337748345,44.18,-3.0
2026-03-26 08:08:22+00:00,472316978,31323519,9189.78,869000.0,2.903,54.799999999999955,3097,288.0,64.2,36.0,231.0,6.53,54.25,967.0,0.0,150,93,14,running,0.5,1,100.0,20.0,150.0,64,64,81,150,16,2026-03-26 08:14:00,1.1612,44.18,-3.0
2026-03-26 08:08:23+00:00,472316818,31323149,9192.86,869287.0,2.912,54.799999999999955,3107,287.0,64.2,36.5,235.0,6.43,54.25,976.0,0.0,150,93,14,running,0.0,1,100.0,20.0,150.0,64,64,81,150,16,2026-03-26 08:14:00,1.1648,44.18,-3.0
2026-03-26 08:08:24+00:00,472316628,31322820,9195.85,869577.0,2.921,55.0,3117,290.0,64.2,37.25,241.0,6.43,54.25,976.0,0.0,150,92,14,running,0.5,1,100.0,20.0,150.0,64,64,81,150,16,2026-03-26 08:14:00,1.1683999999999999,44.18,-3.0
2026-03-26 08:08:25+00:00,472316496,31322495,9198.65,869873.0,2.921,55.0,3159,296.0,65.2,39.25,250.0,6.53,53.93,977.0,0.0,151,92,14,running,0.5,1,100.0,20.0,150.0,64,64,81,151,16,2026-03-26 08:14:00,1.160662251655629,44.18,-3.0
2026-03-26 08:08:26+00:00,472316273,31322094,9202.01,870173.0,2.931,55.200000000000045,3169,300.0,66.2,39.25,252.0,6.62,53.75,981.0,0.0,150,92,14,running,0.5,1,,20.0,150.0,64,64,81,150,16,2026-03-26 08:14:00,1.1724,44.41,-3.0
2026-03-26 08:08:27+00:00,472316100,31321819,9204.84,870475.0,2.931,55.200000000000045,3169,302.0,66.2,39.75,258.0,6.62,53.75,983.0,0.0,150,91,14,running,0.5,1,100.0,20.0,150.0,64,64,81,150,16,2026-03-26 08:14:00,1.1724,44.41,-3.0
2026-03-26 08:08:28+00:00,472315917,31321481,9207.81,870776.0,2.931,55.39999999999998,3169,301.0,66.2,39.25,258.0,6.53,53.75,992.0,0.0,150,91,14,running,0.0,1,100.0,20.0,150.0,64,64,81,150,16,2026-03-26 08:14:00,1.1724,44.41,-3.0
2026-03-26 08:08:29+00:00,472315658,31321301,9210.34,871080.0,2.94,55.39999999999998,3171,304.0,66.2,40.0,264.0,6.43,53.75,999.0,0.0,150,90,14,running,0.5,1,100.0,20.0,150.0,64,64,81,150,16,2026-03-26 08:14:00,1.176,44.41,-3.0
2026-03-26 08:08:30+00:00,472315413,31321126,9212.81,871384.0,2.94,55.39999999999998,3171,304.0,66.2,40.25,268.0,6.53,53.62,999.0,0.0,150,90,14,running,0.0,1,100.0,20.0,150.0,64,64,81,150,16,2026-03-26 08:14:00,1.176,44.41,-3.0
2026-03-26 08:08:31+00:00,472315133,31320978,9215.51,871684.0,2.94,55.39999999999998,3171,300.0,67.2,39.25,264.0,6.53,53.62,996.0,0.0,149,89,14,running,0.5,1,100.0,20.0,150.0,64,64,81,149,16,2026-03-26 08:14:00,1.1838926174496645,43.39,-3.0
2026-03-26 08:08:32+00:00,472314917,31320896,9217.93,871985.0,2.931,55.60000000000002,3161,301.0,67.2,39.5,268.0,6.62,54.06,974.0,0.0,149,89,14,running,0.0,1,100.0,20.0,149.0,64,64,81,149,16,2026-03-26 08:14:00,1.180268456375839,43.39,-3.0
2026-03-26 08:08:33+00:00,472314626,31320782,9220.36,872287.0,2.921,55.60000000000002,3151,302.0,66.2,39.5,269.0,6.62,54.06,969.0,0.0,149,88,14,running,0.5,1,100.0,20.0,150.0,64,64,81,149,16,2026-03-26 08:14:00,1.176241610738255,43.39,-3.0
2026-03-26 08:08:34+00:00,472314439,31320684,9222.49,872586.0,2.912,55.60000000000002,3141,299.0,65.2,39.75,270.0,6.62,54.06,948.0,0.0,149,88,14,running,0.5,1,100.0,20.0,149.0,64,64,81,149,16,2026-03-26 08:14:00,1.1726174496644295,43.39,-3.0
2026-03-26 08:08:35+00:00,472314109,31320573,9225.18,872885.0,2.903,55.60000000000002,3131,299.0,65.2,40.5,274.0,6.71,53.78,926.0,0.0,149,88,14,running,0.5,1,100.0,20.0,149.0,64,64,81,149,16,2026-03-26 08:14:00,1.168993288590604,43.39,-3.0
2026-03-26 08:08:36+00:00,472313875,31320568,9228.05,873184.0,2.893,55.60000000000002,3121,299.0,65.2,40.0,270.0,6.81,53.65,908.0,0.0,148,89,14,running,0.0,1,100.0,20.0,149.0,64,64,81,148,16,2026-03-26 08:14:00,1.1728378378378377,42.7,-3.0
2026-03-26 08:08:37+00:00,472313509,31320424,9231.24,873479.0,2.865,55.60000000000002,3090,295.0,65.2,38.5,262.0,6.9,53.56,898.0,0.0,148,89,14,running,0.0,1,100.0,20.0,148.0,64,64,81,148,16,2026-03-26 08:14:00,1.1614864864864864,42.7,-3.0
2026-03-26 08:08:38+00:00,472313294,31320380,9233.51,873770.0,2.865,55.60000000000002,3090,291.0,65.2,38.0,258.0,6.9,53.56,902.0,0.0,148,89,14,running,0.5,1,100.0,20.0,148.0,64,64,81,148,16,2026-03-26 08:14:00,1.1614864864864864,42.7,-3.0
2026-03-26 08:08:39+00:00,472313001,31320335,9235.93,874058.0,2.865,55.60000000000002,2986,288.0,65.2,37.75,254.0,6.9,53.56,918.0,0.0,148,90,14,running,0.0,1,100.0,20.0,148.0,64,64,81,148,16,2026-03-26 08:14:00,1.1614864864864864,42.7,-3.0
2026-03-26 08:08:40+00:00,472312750,31320292,9238.66,874342.0,2.856,55.60000000000002,2977,284.0,65.2,37.5,251.0,6.9,53.56,914.0,0.0,148,90,14,running,0.0,1,,20.0,148.0,64,64,81,148,16,2026-03-26 08:14:00,1.1578378378378378,42.7,-3.0
2026-03-26 08:08:41+00:00,472312406,31320377,9241.26,874627.0,2.856,55.60000000000002,2977,285.0,66.2,37.5,250.0,7.03,53.56,905.0,0.0,148,90,14,running,0.5,1,100.0,20.0,148.0,64,64,81,148,16,2026-03-26 08:14:00,1.1578378378378378,43.43,-3.0
2026-03-26 08:08:42+00:00,472312192,31320568,9243.65,874913.0,2.838,55.60000000000002,2957,286.0,68.2,37.75,252.0,7.21,53.43,907.0,0.0,148,90,14,running,0.5,1,100.0,20.0,148.0,64,64,81,148,16,2026-03-26 08:14:00,1.1505405405405404,43.43,-3.0
2026-03-26 08:08:43+00:00,472311768,31320639,9247.52,875194.0,2.838,55.39999999999998,2957,281.0,67.2,38.75,256.0,7.12,53.15,901.0,0.0,148,90,14,running,0.5,1,,20.0,148.0,64,64,81,148,16,2026-03-26 08:14:00,1.1505405405405404,43.43,-3.0
2026-03-26 08:08:44+00:00,472311487,31320754,9250.34,875471.0,2.819,55.39999999999998,2917,277.0,66.2,39.5,261.0,7.12,52.78,897.0,0.0,149,90,14,running,0.0,1,100.0,20.0,148.0,64,64,81,149,16,2026-03-26 08:14:00,1.1351677852348991,43.43,-3.0
2026-03-26 08:08:45+00:00,472311252,31320616,9252.61,875774.0,2.809,55.39999999999998,2907,303.0,80.0,40.0,266.0,7.5,52.5,905.0,0.0,149,90,14,running,0.0,1,100.0,20.0,148.0,64,64,81,149,16,2026-03-26 08:14:00,1.1311409395973155,43.43,-3.0
2026-03-26 08:08:46+00:00,472310929,31320484,9255.24,876093.0,2.809,55.39999999999998,2907,319.0,89.7,41.0,272.0,8.09,52.5,892.0,0.0,148,89,14,running,0.5,1,100.0,20.0,149.0,64,64,81,148,16,2026-03-26 08:14:00,1.138783783783784,44.31,-3.0
2026-03-26 08:08:47+00:00,472310696,31320185,9258.51,876392.0,2.809,55.39999999999998,2907,299.0,84.7,39.0,265.0,8.46,52.4,901.0,0.0,149,89,14,running,0.0,1,,20.0,149.0,64,64,81,149,16,2026-03-26 08:14:00,1.1311409395973155,44.31,-3.0
2026-03-26 08:08:48+00:00,472310454,31319869,9261.21,876660.0,2.8,55.60000000000002,2898,268.0,71.2,39.0,262.0,8.28,52.68,898.0,0.0,149,89,14,running,0.5,1,100.0,20.0,148.0,64,64,81,149,16,2026-03-26 08:14:00,1.1275167785234899,44.31,-3.0
2026-03-26 08:08:49+00:00,472310296,31319449,9264.26,876927.0,2.8,55.60000000000002,2847,267.0,73.0,38.5,260.0,8.09,52.81,926.0,0.0,149,89,14,running,0.5,1,,20.0,149.0,64,64,81,149,16,2026-03-26 08:14:00,1.1275167785234899,44.31,-3.0
2026-03-26 08:08:50+00:00,472310155,31319041,9267.3,877193.0,2.8,55.60000000000002,2847,266.0,76.0,38.0,258.0,8.18,53.06,944.0,0.0,148,89,14,running,0.5,1,100.0,20.0,149.0,64,64,81,148,16,2026-03-26 08:14:00,1.135135135135135,44.31,-3.0
2026-03-26 08:08:51+00:00,472310226,31318532,9270.4,877478.0,2.8,55.60000000000002,2847,285.0,86.7,38.5,264.0,8.37,53.06,962.0,0.0,148,88,14,running,0.0,1,100.0,20.0,149.0,64,64,81,148,16,2026-03-26 08:14:00,1.135135135135135,44.1,-3.0
2026-03-26 08:08:52+00:00,472310361,31318203,9273.22,877741.0,2.8,55.60000000000002,2847,263.0,78.0,37.75,260.0,7.68,52.96,988.0,0.0,148,87,14,running,0.5,1,100.0,20.0,148.0,64,64,81,148,16,2026-03-26 08:14:00,1.135135135135135,44.1,-3.0
2026-03-26 08:08:53+00:00,472310595,31317787,9276.55,877983.0,2.809,55.60000000000002,2857,242.0,67.2,37.75,260.0,7.5,52.96,980.0,0.0,148,87,14,running,0.5,1,100.0,20.0,148.0,64,64,81,148,16,2026-03-26 08:14:00,1.138783783783784,44.1,-3.0
2026-03-26 08:08:54+00:00,472310773,31317486,9279.73,878230.0,2.809,55.799999999999955,2857,247.0,67.2,38.25,259.0,7.31,53.21,958.0,0.0,148,89,14,running,0.0,1,100.0,20.0,148.0,64,64,81,148,16,2026-03-26 08:14:00,1.138783783783784,44.1,-3.0
2026-03-26 08:08:55+00:00,472311013,31317146,9282.87,878481.0,2.809,56.0,2857,251.0,67.2,38.5,259.0,7.12,53.34,974.0,0.0,148,89,14,running,0.5,1,100.0,20.0,148.0,64,64,81,148,16,2026-03-26 08:14:00,1.138783783783784,44.1,-3.0
2026-03-26 08:08:56+00:00,472311156,31316951,9285.06,878733.0,2.818,56.0,2866,252.0,68.2,38.25,257.0,7.03,53.46,987.0,0.0,149,89,14,running,0.5,1,100.0,20.0,148.0,64,64,81,149,16,2026-03-26 08:14:00,1.134765100671141,43.97,-3.0
2026-03-26 08:08:57+00:00,472311368,31316628,9287.66,878987.0,2.828,56.0,2876,254.0,68.2,38.75,261.0,6.9,53.56,993.0,0.0,148,89,14,running,0.5,1,100.0,20.0,149.0,64,64,81,148,16,2026-03-26 08:14:00,1.1464864864864863,43.97,-3.0
2026-03-26 08:08:58+00:00,472311505,31316323,9290.22,879240.0,2.828,56.0,2876,253.0,68.2,38.75,262.0,7.03,53.65,981.0,0.0,148,89,14,running,0.0,1,100.0,20.0,148.0,64,64,81,148,16,2026-03-26 08:14:00,1.1464864864864863,43.97,-3.0
2026-03-26 08:08:59+00:00,472311680,31315965,9293.03,879496.0,2.828,56.200000000000045,2910,256.0,70.2,39.25,267.0,7.03,53.65,976.0,0.0,148,88,14,running,0.5,1,100.0,20.0,148.0,64,64,81,148,16,2026-03-26 08:14:00,1.1464864864864863,43.97,-3.0
2026-03-26 08:09:00+00:00,472311804,31315628,9295.87,879752.0,2.828,56.200000000000045,2910,256.0,70.2,39.25,267.0,7.03,53.65,969.0,0.0,148,88,14,running,0.5,1,100.0,20.0,148.0,64,64,81,148,16,2026-03-26 08:14:00,1.1464864864864863,43.97,-3.0
